feature,bin_future,p,N,freq,bin_past,p,N,freq,bin_present,p,N,freq
1557,:(,-0.0054295184165144526,0.8638009034233516,4511,84,", have",-0.0030978061514248599,0.9354909356225495,4511,5,to help,-0.0040555673310186018,0.9045980213359486,4511,5
1558,of my life,-0.0054300168560131451,0.8638009034233516,4511,8,maybe i,-0.0031142872559174303,0.9348761626693273,4511,8,so damn,-0.004087859820600735,0.903723344637854,4511,5
1559,a bunch of,-0.0054316934884931223,0.8638009034233516,4511,6,-.-,-0.0031163796488378839,0.9348761626693273,4511,10,do i,-0.0040929089771189866,0.903723344637854,4511,12
1560,is not,-0.005447957873163922,0.8638009034233516,4511,12,d .,-0.0031186723825481258,0.9348761626693273,4511,5,", when",-0.0041081740655602899,0.9035684976930853,4511,7
1561,only,-0.0054498527595894172,0.8638009034233516,4511,82,"today ,",-0.0031187779717734327,0.9348761626693273,4511,11,laughing,-0.0041301710460224664,0.9029617156558598,4511,9
1562,to your,-0.0054746745584079307,0.8633112835569775,4511,7,. but,-0.0031191155999152858,0.9348761626693273,4511,17,status,-0.0041927705618339138,0.8999361059167474,4511,14
1563,you are,-0.0054858106204050084,0.862988434542491,4511,26,god,-0.0031342204486109965,0.9348761626693273,4511,42,the same,-0.0042747185928543952,0.8978789499713518,4511,14
1564,. <3,-0.0055304371068680431,0.8614697841827424,4511,17,another,-0.0031417210990060795,0.9348761626693273,4511,44,when they,-0.004282731774214777,0.8978789499713518,4511,7
1565,? i'm,-0.0055326501515768562,0.8614697841827424,4511,5,yo,-0.0031557934880943571,0.9348761626693273,4511,16,of all,-0.0042863994837354386,0.8978789499713518,4511,10
1566,i had to,-0.0055368923576617646,0.8614697841827424,4511,7,tell me,-0.0031608900807406129,0.9348761626693273,4511,9,taking,-0.0043270975068954226,0.8968416011359266,4511,18
1567,em,-0.0055384510262706096,0.8614697841827424,4511,5,enough,-0.0031818129915259373,0.9348665892009824,4511,15,airport,-0.0043434846724770965,0.8962144136746307,4511,6
1568,NNPS,-0.0055597383473727719,0.8614697841827424,4511,75,"you ,",-0.0031886545598099249,0.9348665892009824,4511,21,give up,-0.0043670282019485128,0.8951596903212136,4511,8
1569,doing,-0.0055796844267217167,0.861170415293562,4511,38,really like,-0.003189462166917751,0.9348665892009824,4511,6,annoying,-0.0043811291720387939,0.8950197723401443,4511,11
1570,and is,-0.0055798987727807411,0.861170415293562,4511,6,putting,-0.0032459271482756396,0.9342080789579729,4511,5,", and i",-0.0044176969601054123,0.8935372478151733,4511,9
1571,a job,-0.0055821178423990725,0.861170415293562,4511,6,pics,-0.0032482710429473415,0.9342080789579729,4511,7,when we,-0.0044329721504129749,0.8929754788148341,4511,9
1572,be so,-0.0055894446759500128,0.861170415293562,4511,10,big,-0.0032564231336798728,0.9342080789579729,4511,23,last day,-0.0044628215228692441,0.8922442097161266,4511,6
1573,la,-0.0056017579829519219,0.861170415293562,4511,5,trust,-0.0032889174340537315,0.9341578650495145,4511,6,goes,-0.0044794712664953549,0.8915996881138366,4511,19
1574,absolutely,-0.0056334432396413147,0.8596687749231062,4511,9,nicole,-0.0033217955949753244,0.9332332790989231,4511,5,ion,-0.0044806272083227645,0.8915996881138366,4511,6
1575,go home,-0.0056762373631400465,0.8589626710868982,4511,10,own,-0.0033348003912427944,0.9332234377526777,4511,19,the weather,-0.0044977534858825245,0.8912082529889762,4511,5
1576,he wants,-0.0056768436900787251,0.8589626710868982,4511,6,im so,-0.0033402704888383233,0.9332234377526777,4511,9,it ! !,-0.0044989697254293887,0.8912082529889762,4511,7
1577,to use,-0.005711516777367298,0.8589626710868982,4511,6,>,-0.0033687383199448285,0.9322819659497725,4511,151,bed .,-0.0045544915783312856,0.8908307530922723,4511,7
1578,police,-0.005746566399383075,0.8580891233112219,4511,11,worst,-0.0033977833591396886,0.930916346420165,4511,12,and see,-0.0045575468507581722,0.8908307530922723,4511,6
1579,time for,-0.0057825519229942083,0.8562490582214701,4511,11,on the phone,-0.00341756817555312,0.9304558753828557,4511,7,if i,-0.0045741352875864043,0.8908307530922723,4511,32
1580,a day,-0.0057888054583069698,0.8562219361173891,4511,10,guess i,-0.0034204631565323794,0.9304558753828557,4511,8,so much,-0.0045755855857884673,0.8908307530922723,4511,40
1581,#oomf,-0.005845721246707139,0.8531066517797458,4511,6,those,-0.0034828124569157553,0.9276537996737204,4511,26,putting,-0.0045962578802403583,0.8902864605406112,4511,5
1582,very much,-0.0058643182220972472,0.8523268584859933,4511,6,because i,-0.0034832985916507216,0.9276537996737204,4511,12,b,-0.0046470897319340803,0.8879302522502774,4511,23
1583,for all,-0.0058656787146937981,0.8523268584859933,4511,7,opinion,-0.003514846884523607,0.9276537996737204,4511,5,i always,-0.0046562525045685957,0.8879302522502774,4511,7
1584,! lol,-0.0058921254872498644,0.851691703526881,4511,18,notice,-0.0035165759096112094,0.9276537996737204,4511,5,"morning ,",-0.0046677540778949514,0.8877409568869068,4511,5
1585,alone,-0.0059034563767253259,0.8513542433573063,4511,8,to see,-0.0035565744426552053,0.9275267758417398,4511,42,than,-0.0046902604552146567,0.8874053670303073,4511,67
1586,starting to,-0.0059067949142716245,0.8513542433573063,4511,5,it will be,-0.0035649149720610902,0.9275267758417398,4511,5,if she,-0.0047028025535173811,0.8871933403151233,4511,5
1587,work .,-0.0059213762900408836,0.8509682044538592,4511,7,you just,-0.0035650811232778245,0.9275267758417398,4511,15,he,-0.0047455894711414207,0.8861946530058591,4511,105
1588,... how,-0.0059477276198889742,0.849714836924659,4511,5,tweets,-0.0035759138507107159,0.9275267758417398,4511,11,me on,-0.0047552948758578586,0.8861946530058591,4511,8
1589,of,-0.005948367040226007,0.849714836924659,4511,563,know what,-0.003584286343152953,0.9275267758417398,4511,14,. i feel,-0.004763887533927879,0.886152583429329,4511,5
1590,public,-0.0059567332320845474,0.849714836924659,4511,6,nope,-0.0035997909258280846,0.9275267758417398,4511,6,be ?,-0.0047739237996591508,0.8859091017563657,4511,5
1591,have it,-0.0059603064537243483,0.849714836924659,4511,5,quite,-0.0036014837285977628,0.9275267758417398,4511,8,videos,-0.0047829499543037904,0.8859091017563657,4511,6
1592,and i,-0.0059654361896365939,0.849714836924659,4511,58,go to the,-0.0036072594888538977,0.9275267758417398,4511,11,. <,-0.004796594124352814,0.8859091017563657,4511,5
1593,with all,-0.0059768280099717448,0.849714836924659,4511,8,body,-0.0036139178812526671,0.9275267758417398,4511,659,i know,-0.0048122327961080749,0.8859091017563657,4511,33
1594,is this,-0.0060190652366826896,0.848542227522557,4511,6,back,-0.0036484334113632165,0.9275267758417398,4511,123,1st,-0.0048271675695380697,0.8859091017563657,4511,7
1595,you might,-0.0060234391763904502,0.848542227522557,4511,5,dinner,-0.0036689283438046064,0.9275267758417398,4511,9,to run,-0.004830557636638276,0.8859091017563657,4511,5
1596,- i,-0.0060246258463174654,0.848542227522557,4511,5,get it,-0.0036875336771528544,0.9275267758417398,4511,17,ppl,-0.004842415921401254,0.8859091017563657,4511,21
1597,i miss you,-0.0060249651937426315,0.848542227522557,4511,6,wait !,-0.0036961952661711049,0.9275267758417398,4511,5,wet,-0.004845660067997107,0.8859091017563657,4511,6
1598,confused,-0.0060312706556574901,0.848542227522557,4511,5,and i'm,-0.0037016638158876292,0.9275267758417398,4511,9,alot,-0.0048698461142723144,0.8859091017563657,4511,9
1599,i do,-0.006048003801320547,0.848542227522557,4511,20,ttag:P1Y,-0.0037169970438963749,0.9275267758417398,4511,13,think i'm,-0.0048984204948322374,0.885121298462889,4511,8
1600,awesome !,-0.0060506542108043808,0.848542227522557,4511,11,so i'm,-0.0037219989705170099,0.9275267758417398,4511,7,here,-0.0049018123091306405,0.885121298462889,4511,71
1601,very,-0.0060584158903742476,0.848542227522557,4511,53,! my,-0.0037264066543227087,0.9275267758417398,4511,16,..,-0.0049088709926876466,0.885121298462889,4511,272
1602,a photo,-0.0060608087713727278,0.848542227522557,4511,5,sex,-0.0037527404822839563,0.9275267758417398,4511,9,. go,-0.00491524882397717,0.885121298462889,4511,5
1603,to say,-0.0060610437776486619,0.848542227522557,4511,19,VERBS,-0.003763865870606824,0.9273805684725657,4511,8549,happen,-0.0049475213038034207,0.8842835688804415,4511,12
1604,amp,-0.0060739922607397643,0.848542227522557,4511,70,when she,-0.0037854217531661221,0.9264466768555691,4511,5,however,-0.0049475724576330243,0.8842835688804415,4511,7
1605,knows,-0.0061028610774787198,0.848542227522557,4511,11,english,-0.0038122823771572414,0.9255553118050577,4511,8,interesting,-0.0049639612373801045,0.8842835688804415,4511,8
1606,to talk,-0.006103946486586723,0.848542227522557,4511,9,trick,-0.0038235296489909937,0.9252406929844963,4511,6,and do,-0.0049846238804157903,0.884173268627409,4511,5
1607,michael,-0.0061104735128721136,0.848542227522557,4511,8,", please",-0.0038433995901386861,0.9251311325049816,4511,7,we need,-0.0050271333921383414,0.8830206020054114,4511,6
1608,boyfriend,-0.0061507323013583106,0.8472265504505356,4511,14,shall,-0.0038538283986202264,0.9251311325049816,4511,7,with your,-0.0050343310994396123,0.8829406086956901,4511,9
1609,minute,-0.0061625547759292642,0.8468574227786713,4511,9,WP$,-0.0038855996239688293,0.9244715718375738,4511,4,a bit,-0.005037682099151313,0.8829406086956901,4511,9
1610,""" and",-0.0061645156331628015,0.8468574227786713,4511,5,to talk,-0.0038917593716581143,0.9244715718375738,4511,9,very,-0.0050429884573212191,0.8829406086956901,4511,53
1611,finished my,-0.0061861644096001013,0.8464772290872921,4511,5,three,-0.0038925080130209431,0.9244715718375738,4511,8,UH,-0.0050473972621137841,0.8829406086956901,4511,140
1612,how you,-0.0061943289275665191,0.8463324099614309,4511,7,new phone,-0.0038986341016994204,0.9244715718375738,4511,8,have .,-0.0050544494405534808,0.8829406086956901,4511,6
1613,won't,-0.0062074104928664048,0.845885715927989,4511,18,you dont,-0.0039039241987814197,0.9244715718375738,4511,5,little bit,-0.0050601960732069738,0.8829406086956901,4511,6
1614,happy new year,-0.0062156388821276729,0.845885715927989,4511,6,see it,-0.0039552470443747706,0.9241942919640741,4511,6,is finally,-0.0050664918584053713,0.8829406086956901,4511,5
1615,to know,-0.0062360600572456048,0.845885715927989,4511,11,absolutely,-0.0039996177741826334,0.9218759113427265,4511,9,of my,-0.0050968194093863927,0.8827190223375115,4511,41
1616,is still,-0.0062681557033824635,0.8442937329581524,4511,11,know how to,-0.0040069666253029768,0.9217951447844955,4511,7,is this,-0.0051014042331324278,0.8827190223375115,4511,6
1617,for an,-0.0062732132381350192,0.8442937329581524,4511,6,hello,-0.0040152328836746305,0.9216589003275998,4511,8,"me ,",-0.0051718037071150705,0.8792269536038679,4511,16
1618,&,-0.0062960067103506115,0.8432955321504975,4511,126,is at,-0.0040239900146635645,0.9214929344965946,4511,6,""" the",-0.0051806488602171106,0.8791960331576991,4511,5
1619,quite,-0.0063708398860202829,0.8408348446204099,4511,8,thursday,-0.0040265698460198798,0.9214929344965946,4511,7,off the,-0.0051809310097359045,0.8791960331576991,4511,8
1620,is amazing,-0.0063719189565407857,0.8408348446204099,4511,5,something,-0.0040707375649160918,0.9204830595806238,4511,43,definitely,-0.0052065423231306045,0.878900569577306,4511,5
1621,away,-0.006391782342991776,0.8402600573573158,4511,36,freakin,-0.0040862267777962849,0.919965295464579,4511,7,easier,-0.0052184701500123006,0.878900569577306,4511,7
1622,. but,-0.0064205716929828681,0.8392025691896243,4511,17,back to,-0.0040933109609092334,0.919965295464579,4511,29,thursday,-0.0052806265292092772,0.8766657522154415,4511,7
1623,now i'm,-0.0064384836772171253,0.8384574603664439,4511,5,", well",-0.0041183039899812699,0.9194219790008482,4511,5,", now",-0.0053186010940528758,0.8752899143767887,4511,8
1624,good .,-0.0064573160047699555,0.838011712274853,4511,9,why does,-0.0042212493928815466,0.9160914948598486,4511,7,caught,-0.0053362758804406576,0.8749275695133139,4511,5
1625,act,-0.006477685461544821,0.8374712882925217,4511,6,cute,-0.0042291485603051931,0.9159761836072309,4511,14,``,-0.0053472717450801484,0.8749275695133139,4511,173
1626,;,-0.0064870815212640758,0.8374712882925217,4511,110,", this",-0.0042595556200121934,0.9156899963626005,4511,7,2010,-0.0053515069963093742,0.8749275695133139,4511,6
1627,amazing !,-0.0065190784445667681,0.8363496655973333,4511,6,"morning ,",-0.0042724792722231295,0.9156899963626005,4511,5,. why,-0.0053840689400900177,0.8741594770649587,4511,6
1628,you so,-0.0065647139452085102,0.8338983842661081,4511,7,photos,-0.0042780691621186499,0.9156899963626005,4511,5,it on,-0.0054203403159110587,0.873018477887472,4511,6
1629,now !,-0.0065944942153335559,0.8324229837593904,4511,7,the best,-0.0042785941202722715,0.9156899963626005,4511,40,hide,-0.0054409384826876071,0.8724764749216098,4511,7
1630,cut,-0.0066310895509272489,0.8315411807704941,4511,10,would like,-0.0042851216711442723,0.9156899963626005,4511,6,! <3,-0.0054501304163854705,0.8724764749216098,4511,13
1631,last year,-0.0066467118026384015,0.8313434612363422,4511,5,sleep ...,-0.0043278982273331785,0.9139847234054091,4511,5,bell,-0.0054603019316772283,0.8724764749216098,4511,8
1632,morning,-0.006655026584879568,0.831187372493766,4511,43,the weekend,-0.0043796688514883353,0.9119283013318914,4511,8,one,-0.005550151383783607,0.8697407507287687,4511,158
1633,not to,-0.0066981076605006074,0.8292476988800218,4511,8,where you,-0.0044071933769617971,0.910617503041459,4511,6,pissed,-0.0056579313503452812,0.8667265908758514,4511,9
1634,time .,-0.0067354380266026505,0.8276617044865032,4511,11,why are,-0.0044249865074600988,0.9098987836618001,4511,5,online,-0.0056663160833708001,0.8665716834528975,4511,5
1635,today and,-0.0067769450528746408,0.8255575683011042,4511,6,practice,-0.0044406743991608584,0.9095703780582037,4511,6,the new,-0.0056939734182081736,0.865233895598216,4511,20
1636,stuff,-0.0067836044519028714,0.8255575683011042,4511,18,i love my,-0.0044509390583021505,0.9095703780582037,4511,9,... http://t.co /,-0.0056983846209311797,0.865233895598216,4511,8
1637,life is,-0.0067915648149838425,0.8255575683011042,4511,13,hope everyone,-0.0044556613870622864,0.9095703780582037,4511,5,... http://t.co,-0.0057395484522671609,0.8635148510794178,4511,8
1638,today i,-0.0068563172827626742,0.8233017901750317,4511,5,! happy,-0.0045091512201836329,0.9073222186800599,4511,6,! ! :),-0.0057533997229766093,0.8633579990143638,4511,10
1639,photos,-0.0068582284797521929,0.8233017901750317,4511,5,? and,-0.0045318511892715177,0.9063031293586791,4511,6,share,-0.005770596520543873,0.8626864814797943,4511,5
1640,happy .,-0.0068615880657101943,0.8233017901750317,4511,5,can be,-0.0045389517084644514,0.9062343607570634,4511,10,but i'm,-0.0057726938415053001,0.8626864814797943,4511,10
1641,to write,-0.0068917843556419965,0.8226536717207058,4511,5,do you,-0.0045722572004642005,0.9052357622796797,4511,21,lil,-0.005777212738787567,0.8626864814797943,4511,14
1642,bus,-0.0069297496185866418,0.8206724928575456,4511,8,come on,-0.0045841703830862123,0.9049336663842366,4511,7,ice,-0.0057986310277344695,0.8620426778216908,4511,6
1643,. i don't,-0.0069386765861896797,0.8204773265573969,4511,7,somewhere,-0.0045966517933009772,0.9049336663842366,4511,9,',-0.0058005914186344066,0.8620426778216908,4511,110
1644,vote,-0.0069556552318344352,0.8197869795788347,4511,5,iphone,-0.0046028593989736249,0.9049336663842366,4511,13,the hell,-0.0058314260093443853,0.8611059867151313,4511,14
1645,old,-0.0069672930716173885,0.819778807136582,4511,32,ttag:2012,-0.0046365331397089432,0.9040042889746033,4511,5,to wake,-0.0058339372877620347,0.8611059867151313,4511,5
1646,teacher,-0.0069674654503351753,0.819778807136582,4511,8,up with,-0.0046436052382500962,0.9040042889746033,4511,17,to have a,-0.005840772268464565,0.8611059867151313,4511,6
1647,na,-0.0069832032827291252,0.819778807136582,4511,8,listen,-0.0047024499300255202,0.902083946190382,4511,7,mi,-0.00584940269244855,0.8610797686554601,4511,6
1648,dead,-0.0069976345550840291,0.8196826581046022,4511,14,! and,-0.0047081343551443888,0.902083946190382,4511,13,saying,-0.0058530354824507637,0.8610797686554601,4511,14
1649,the house,-0.0070197726841274843,0.8194471331159667,4511,8,my mind,-0.0047364067353587924,0.901466526427238,4511,16,if your,-0.0058608941147559263,0.8610797686554601,4511,5
1650,about the,-0.0070204655013814355,0.8194471331159667,4511,9,time .,-0.004740305642459257,0.901466526427238,4511,11,! ! =),-0.0058874254267771804,0.860936648996412,4511,5
1651,trust,-0.0070535103852121259,0.8194471331159667,4511,6,me to,-0.0047961199305684059,0.8996366392432109,4511,16,tho,-0.0059076908710900163,0.8607352613955704,4511,22
1652,nicole,-0.007065521751205622,0.8194058395972651,4511,5,go back to,-0.0048125429354208922,0.8993642195751147,4511,7,try,-0.0059214295268759142,0.8602495112024777,4511,26
1653,. no,-0.0070693552229901821,0.8194058395972651,4511,12,sense,-0.0048340902867215832,0.8992494890978282,4511,7,on facebook,-0.0059218841658736287,0.8602495112024777,4511,7
1654,headache,-0.0070911625607366609,0.8188911024206073,4511,5,fast,-0.0048499388443250871,0.8992494890978282,4511,13,suppose,-0.0059458819769387617,0.8594641864794167,4511,6
